,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_num_iterations,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
45,1.8440220355987549,0.23696065023731985,0.14909887313842773,0.029184145482479613,0.0001,3,50,0.75442396812454,0.7579454392712088,0.7533691747908046,0.7552461940621845,0.001956628182708524,60
46,2.441678524017334,0.10840263636254227,0.17997614542643228,0.015765017622287894,0.0001,3,100,0.7542975432715338,0.7585220247106181,0.7540085260012552,0.7556093646611357,0.002062938707849889,57
47,3.6691340605417886,0.38485572308214167,0.4593912760416667,0.16523647872086772,0.0001,3,150,0.7542976270431826,0.758366547678816,0.7532196348094751,0.7552946031771578,0.002216325649949169,59
48,5.110402266184489,1.8202690059989242,0.3161334991455078,0.011071248972712857,0.0001,3,200,0.7549347456000444,0.7582590423124684,0.7534909116068833,0.7555615665064653,0.00199640442511544,58
49,5.1937611897786455,0.2941678235806434,0.429932435353597,0.010531150373059534,0.0001,3,250,0.754935014301559,0.7582658028840629,0.7550779528004536,0.7560929233286918,0.00153756561382567,56
50,2.3333221276601157,0.19987225221322089,0.1272275447845459,0.006047342133430313,0.0001,7,50,0.7914864734551038,0.7884795271129807,0.7703020806799542,0.7834226937493463,0.009358536105738901,48
51,5.473598877588908,1.103736062923027,0.35490862528483075,0.1202053799166597,0.0001,7,100,0.7926036181796996,0.7929898136756541,0.7748217002452258,0.7868050440335265,0.008474970324499785,45
52,9.132936716079712,0.6509500763964101,0.6885052522023519,0.05895593448374235,0.0001,7,150,0.7961873973678758,0.7932231470153822,0.7760792898984579,0.7884966114272386,0.008863374094173775,42
53,13.050087292989096,1.954951217460968,0.5626252492268881,0.01257320839511321,0.0001,7,200,0.7974058247818285,0.7940481953551958,0.7775107346674751,0.7896549182681665,0.008695949836451576,38
54,10.838980913162231,0.7661359837779989,0.6674439112345377,0.03654640045212713,0.0001,7,250,0.7976604708364969,0.7945925805988094,0.7782395734248209,0.7901642082867091,0.008524500965634075,37
55,2.3548770745595298,0.08486617334618932,0.13534061113993326,0.007500366173424064,0.0001,10,50,0.7928999520889393,0.7884795271129807,0.7725550559511782,0.7846448450510328,0.008737173059261987,47
56,6.22905437151591,1.3860989530152932,0.35060572624206543,0.059727736984546774,0.0001,10,100,0.7959543778336551,0.7936478897098309,0.775262356389378,0.7882882079776213,0.00925867445752149,43
57,8.625078360239664,0.3582193967820066,0.5619723002115885,0.13141449464254643,0.0001,10,150,0.7966629393815073,0.792409837207201,0.775734141487069,0.7882689726919258,0.009031932776800365,44
58,9.656570355097452,1.6338821950433051,0.537509044011434,0.045242078819226095,0.0001,10,200,0.797140578452402,0.7925812215339937,0.7776690731002772,0.789130291028891,0.00831531002359474,40
59,12.137359857559204,0.030099921521891233,0.7635276317596436,0.04734294045043594,0.0001,10,250,0.7972785147944208,0.7928087189887074,0.778437080788067,0.789508104857065,0.00803826055347983,39
